situation, A1
respond, A2
sandwich, A1
seventy, A1
six, A1
response, A2
satellite, B2
several, A2
sixteen, A1
responsibility, B1
satisfied, B2
severe, B2
sixty, A1
responsible, B1
satisfy, B2
sex, B1
size, A2
rest, A2
Saturday, A1
sexual, B1
ski, A2
sauce, A2
shade, B2
skiing, A2
restaurant, A1
save, A2
shadow, B2
skill, A1
result, A1
saving, B2
shake, A2
skin, A2
retain, B2
say, A1
shall, A2
skirt, A1
retire, B1
scale, B2
shallow, B2
sky, A2
retired, B1
scan, B1
shame, B2
slave, B2
return, A1
scared, A2
shape, A2
sleep, A1
reveal, B2
scary, A2
share, A1
slice, B1
review, A2
scene, A2
sharp, B1
slide, B2
revise, B1
schedule, A2
she, A1
slight, B2
revolution, B2
scheme, B2
sheep, A1
slightly, B1
reward, B2
school, A1
sheet, A2
slip, B2
rhythm, B2
science, A1
shelf, B1
slope, B2
rice, A1
scientific, B1
shell, B1
slow, A1
rich, A1
scientist, A1
shelter, B2
slowly, A2
rid, B2
score, A2
shift, B1
small, A1
ride, A1
scream, B2
shine, B1
smart, B1
right, A1
screen, A2
shiny, B1
smell, A2
ring, A2
script, B1
ship, A2
smile, A2
sculpture, B1
shirt, A1
smoke, A2
rise, A2
sea, A1
shock, B2
smoking, A2
risk, B1
search, A2
shocked, B2
smooth, B1
river, A1
season, A2
shoe, A1
snake, A1
road, A1
seat, A2
shoot, B1
snow, A1
robot, B1
shooting, B2
so, A1
rock, A2
shop, A1
soap, A2
second, A1
shopping, A1
soccer, A2
role, A2
secondary, B1
short, A1
social, A2
roll, B1
secondly, A2
shot, B2
society, A2
romantic, B1
secret, A2
should, A1
sock, A2
roof, A2
secretary, A2
shoulder, A2
soft, A2
room, A1
section, A1
shout, A2
software, B1
root, B2
sector, B2
show, A1
soil, B1
rope, B1
secure, B2
shower, A1
solar, B2
rough, B1
security, B1
shut, A2
soldier, A2
round, A2
see, A1
shy, B1
solid, B1
route, A2
seed, B1
sick, A1
solution, A2
routine, A1
seek, B2
side, A2
solve, A2
row, B1
seem, A2
sight, B1
some, A1
royal, B1
select, B2
sign, A2
somebody, A1
rub, B2
selection, B2
signal, B1
someone, A1
rubber, B2
self, B2
significant, B2
something, A1
rubbish, A2
sell, A1
significantly, B2
sometimes, A1
rude, A2
send, A1
silence, B2
somewhat, B2
rugby, B1
senior, B2
silent, B1
somewhere, A2
rule, A1
sense, A2
silk, B2
son, A1
run, A1
sensible, B1
silly, B1
song, A1
runner, A2
sensitive, B2
silver, A2
soon, A1
running, A2
sentence, A1
similar, A1
sorry, A1
sort, A2
strange, A2
system, A2
though, B1
soul, B2
stranger, B1
table, A1
thought, A2
sound, A1
strategy, A2
tablet, A2
thousand, A1
soup, A1
stream, B2
tail, B1
threat, B2
source, A2
street, A1
take, A1
threaten, B2
south, A1
strength, B1
tale, B2
three, A1
southern, B1
stress, A2
talent, B1
throat, B1
space, A1
stretch, B2
talented, B1
through, A1
speak, A1
strict, B2
talk, A1
throughout, B1
speaker, A2
strike, B2
tall, A1
throw, A2
special, A1
string, B1
tank, B2
Thursday, A1
specialist, B2
strong, A1
tape, B1
thus, B2
species, B2
strongly, B1
target, A2
ticket, A1
specific, A2
structure, A2
task, A2
tidy, A2
specifically, B1
struggle, B2
taste, A2
tie, A2
speech, A2
student, A1
tax, B1
tight, B1
speed, A2
studio, B1
taxi, A1
till, B1
spell, A1
study, A1
tea, A1
time, A1
spelling, A1
stuff, B1
teach, A1
tin, B1
spend, A1
stupid, A2
teacher, A1
tiny, B1
spending, B1
style, A1
teaching, A2
tip, A2
spicy, B1
subject, A1
team, A1
tired, A1
spider, A2
submit, B2
tear, B2
title, A1
spirit, B1
substance, B1
to, A1
spiritual, B2
succeed, A2
technical, B1
today, A1
split, B2
success, A1
technique, B1
toe, B1
spoken, B1
successful, A2
technology, A2
together, A1
sponsor, B2
successfully, B1
teenage, A2
toilet, A1
spoon, A2
such, A2
teenager, A1
tomato, A1
sport, A1
sudden, B1
telephone, A1
tomorrow, A1
spot, B1
suddenly, A2
television, A1
tone, B2
spread, B1
suffer, B1
tell, A1
tongue, B1
spring, A1
sugar, A1
temperature, A2
tonight, A1
square, A2
suggest, A2
temporary, B2
too, A1
stable, B2
suggestion, A2
ten, A1
tool, A2
stadium, B1
suit, A2
tend, B1
tooth, A1
staff, B1
suitable, B1
tennis, A1
top, A2
stage, A2
sum, B2
tent, B1
topic, A1
stair, A2
summarize, B1
term, A2
total, B1
stamp, A2
summary, B1
terrible, A1
totally, B1
stand, A1
summer, A1
test, A1
touch, A2
standard, B1
sun, A1
text, A1
tough, B2
star, A1
Sunday, A1
than, A1
tour, A2
stare, B2
supermarket, A1
thank, A1
tourism, A2
start, A1
supply, B1
thanks, A1
tourist, A1
state, A2
support, A2
that, A1
towards, A2
statement, A1
supporter, B1
the, A1
towel, A2
station, A1
suppose, A2
theatre, A1
tower, A2
statistic, B1
sure, A1
their, A1
town, A1
statue, B1
surely, B1
theirs, B1
toy, A2
status, B2
surface, B1
them, A1
track, A2
stay, A1
surgery, B2
theme, B1
trade, B1
steady, B2
surprise, A2
themselves, A2
tradition, A2
steal, A2
surprised, A2
then, A1
traditional, A2
steel, B2
surprising, A2
theory, B1
traffic, A1
steep, B2
surround, B2
therapy, B2
train, A1
step, A2
surrounding, B2
there, A1
trainer, A2
stick, B1
survey, A2
therefore, B1
training, A2
survive, B1
they, A1
transfer, B2
sticky, B2
suspect, B2
thick, A2
transform, B2
stiff, B2
swear, B2
thief, A2
transition, B2
still, A1
sweater, A1
thin, A2
translate, B1
stock, B2
sweep, B2
thing, A1
translation, B1
stomach, A2
sweet, A2
think, A1
transport, A2
stone, A2
swim, A1
thinking, A2
travel, A1
stop, A1
swimming, A1
third, A1
traveller, A2
store, . B1
switch, B1
thirsty, A1
treat, B1
storm, A2
symbol, A2
thirteen, A1
treatment, B1
story, A1
sympathy, B2
thirty, A1
tree, A1
straight, A2
symptom, B1
this, A1
trend, B1
trial, B2
unusual, A2
want, A1
wind, A2
trick, B1
up, A1
war, A2
window, A1
trip, A1
update, B1
warm, A1
wine, A1
tropical, B2
upon, B1
warn, B1
wing, B1
trouble, A2
upper, B2
warning, B1
winner, A2
trousers, A1
upset, B1
wash, A1
winter, A1
truck, A2
upstairs, A1
washing, A2
wire, B2
true, A1
upwards, B2
waste, B1
wise, B2
truly, B2
urban, B2
watch, A1
wish, A2
trust, B2
urge, B2
water, A1
with, A1
truth, B1
us, A1
wave, A2
within, B1
try, A1
use, A1
way, A1
without, A1
T-shirt, A1
used, B1
we, A1
witness, B2
tube, B1
weak, A2
woman, A1
Tuesday, A1
used to, A2
weakness, B2
wonder, B1
tune, B2
useful, A1
wealth, B2
wonderful, A1
tunnel, B2
user, A2
wealthy, B2
wood, A2
turn, A1
usual, A2
weapon, B1
wooden, A2
TV, A1
usually, A1
wear, A1
wool, B1
twelve, A1
vacation, A1
weather, A1
word, A1
twenty, A1
valley, A2
web, A2
work, A1
twice, A1
valuable, B1
website, A1
worker, A1
twin, A2
value, B1
wedding, A2
working, A2
two, A1
van, A2
Wednesday, A1
world, A1
type, A1
variety, A2
week, A1
worldwide, B1
typical, A2
various, B1
weekend, A1
worried, A2
typically, B1
vary, B2
weigh, B1
worry, A2
tyre, B1
vast, B2
weight, A2
worse, A2
ugly, B1
vegetable, A1
welcome, A1
worst, A2
ultimately, B2
vehicle, A2
well, A1
worth, B1
umbrella, A1
venue, B2
west, A1
would, A1
unable, B1
version, B1
western, B1
wound, B2
uncle, A1
very, A1
wet, A2
wow, A2
uncomfortable, B1
via, B2
what, A1
wrap, B2
unconscious, B2
victim, B1
whatever, B1
write, A1
under, A1
victory, B2
wheel, A2
writer, A1
underground, A2
video, A1
when, A1
writing, A1
understand, A1
view, A2
whenever, B1
written, B1
understanding, A2
viewer, B1
where, A1
wrong, A1
underwear, B1
village, A1
whereas, B2
yard, B1
unemployed, B1
violence, B2
wherever, B2
yeah, A1
unemployment, B1
violent, B1
whether, B1
year, A1
unexpected, B2
virtual, B2
which, A1
yellow, A1
unfair, B1
virus, A2
while, A2
yes, A1
unfortunately, A2
vision, B2
whisper, B2
yesterday, A1
unhappy, A2
visit, A1
white, A1
yet, .
uniform, A2
visitor, A1
who, A1
you, A1
union, B1
visual, B2
whole, A2
young, A1
unique, B2
vital, B2
whom, B2
your, A1
unit, A2
vitamin, B2
whose, A2
yours, A2
united, A2
voice, A2
why, A1
yourself, A1
universe, B2
volume, B2
wide, A2
youth, B1
university, A1
volunteer, B1
widely, B2
zero, A2
unknown, B2
vote, B1
wife, A1
zone, B2
unless, B1
wage, B2
wild, A2
unlike, B1
wait, A1
wildlife, B2
unlikely, B1
waiter, A1
will, A1
unnecessary, B1
wake, A1
willing, B2
unpleasant, B1
walk, A1
win, A1
until, A1
wall, A1
